Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mozambique,MOZ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.38166667,38.83833333,18.14166667,25.4325,8.223333333,7.86,9.695,15.01127778,17.988125,12.14916667,9.904953426,7.801575727,10.36901136,11.85053709,10.9847672,9.522995982,9.684442134,12.98276515,11.4324746,8.795096333,8.578018074,8.531881511,10.75136516,17.09042449,,
Mauritania,MRT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,5.5,5.5,5.5,5.5,5.5,7.166666667,6.583333333,6,6,5,5,5,7.516666667,8.625,9,9,9,9,9,9,9.416666667,8,8,8,8,8,8,8,8,8,8,8,4.0181,3.340436682,4.469166667,4.656596136,5.33396685,5.669202057,,
Mauritius,MUS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,9.25,9.25,11.14583333,12.0625,10.29166667,9.458333333,9.5,9.375,10,11.0625,12.5625,12.3125,10.065,8.395833333,11.0425,12.22916667,10.77083333,9.083333333,9.281666667,10.91666667,9.614166667,9.781666667,9.875,9.525,8.145833333,7.25,9.55,11.77083333,10.10833333,8.445833333,8.35,7.108333333,6.233333333,6.8125,6.784166667,6.085833333,5.154166667,3.054166667,3.343333333,
Malawi,MWI,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Deposit interest rate (%),FR.INR.DPST,,,,,,,5,5.083333333,5.5,5.5,5.5,5.5,5,5.416666667,6.375,5.708333333,5.5,5.208333333,5.041666667,5.5,6.229166667,9.6775,9.75,8.020833333,9.5,8.8125,7.083333333,3,3.291666667,4.561666667,5.720833333,7.110833333,7.935,7.025833333,4.8925,5.933333333,7.085,7.776666667,8.513333333,4.124166667,3.3625,3.374166667,3.205,3.066666667,3,3.001666667,3.149166667,3.165833333,3.125833333,2.081666667,2.5025,2.910833333,2.980833333,2.97,3.048107787,3.134487179,3.02803563,2.924518667,3.143443722,
North America,NAC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77416667,11.36166667,9.611666667,9.180833333,10.84333333,12.56,12.70083333,12.94,10.81583333,7.39,6.794166667,7.809166667,8.755,6.351666667,6.24,6.298333333,7.546666667,8.384166667,6.241666667,4.996666667,4.2825,4.20875,3.9775,4.248333333,4.713333333,5.646592668,5.901202421,5.867142701,
New Caledonia,NCL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6075,7.821666667,7.813333333,8.124166667,8.579166667,8.386666667,8.500833333,7.9925,7.654166667,7.258333333,6.998333333,6.925,6.49,,
Nigeria,NGA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,3,3,3.041666667,3,3,3,2.666666667,2.833333333,4.145833333,4.460416666,5.266666666,5.715833333,7.6,7.411666666,8.254166667,9.116666666,9.235,13.0875,12.95,14.675,19.78333333,14.91666667,18.04166667,23.24166667,13.09166667,13.53083333,13.05916667,7.169166667,10.10833333,12.81083333,11.69083333,15.25583333,16.67,14.2175,13.69833961,10.5325,9.751666667,10.28833333,11.8675,12.95833333,6.520833333,5.6925,8.405,7.945,9.3375,9.148333333,7.495200934,9.554486104,9.700712082,
Nicaragua,NIC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107379.12,1585.895,9.5,11.625,12.01083333,11.61,11.69583333,11.14666667,12.345,12.40666667,10.76801667,11.82833333,10.79829886,11.55949166,7.789050658,5.551707097,4.715970471,4.029688324,4.865277384,6.075202459,6.572587152,6.008009698,2.991328292,1.846919177,0.995837711,1.010510547,1.047746747,1.047305629,1.102266955,1.254272543,,
Netherlands,NLD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,4.7,4.395833333,3.541666667,3.175,3.104166667,2.741666667,2.8875,3.104166667,2.766666667,2.4875,2.309166667,2.340833333,2.9822,3.8892,4.370833333,2.597516667,2.347175,2.606716667,2.737041667,2.44,,,,,,
Norway,NOR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,8.925,6.583333333,6.241666667,6.375,8.491325,8.48875,7.261291667,6.777225,4.558275,6.359691667,5.349508333,5.332366667,5.097925,5.770116667,6.682733333,6.915116667,7.783991667,7.551441667,4.0398,4.583250809,4.272055849,4.108112301,3.827016471,4.011666667,3.730833333,3.231666667,3.296666667,3.261666667,
OECD members,OED,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,9.028,9.042,8.4,7.707,7.38975,8.3525,8.28925,7.4595,6.3515,5.03775,3.8025,6.00225,6.44525,6.7005,7.79625,8.136916667,7.67525,6.13075,3.331166667,2.514,2.252083333,2.822416667,3.787666667,4.182416667,3.89575,4.428416667,3.762166667,3.011916667,2.688166667,2.555833333,2.202,1.899,2.557333333,3.445583333,,
Other small states,OSS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634166667,2.595833333,4.174166667,5.308333333,6.918333333,8.680833333,8.145,8.225833333,7.979166667,7.171666667,7.265,5.9725,4.834166667,4.4775,5.225,
Panama,PAN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5025,6.5925,7.54,8.493333333,8.4,7.7275,5.6725,5.8975,6.1125,7.175,7.1975,7.031666667,6.7625,6.921666667,7.069166667,6.828333333,4.965,3.975833333,2.234166667,2.695,3.830833333,4.756666667,3.531064366,3.488934597,3.043333333,2.319166667,2.143333333,2.11625,2.159166667,2.135,2.121111543,2.156666667,,
Peru,PER,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7840257,1135.594542,2439.562787,170.5443178,59.65025596,15.45833333,9.9,9.633333333,10.2,10.34666667,10.89833333,11.80416667,9.795,7.5475,3.539675857,3.12114535,2.417654496,2.589480537,3.205389167,3.229795833,3.506433706,2.828289167,1.543218417,2.328,2.456633333,2.324866667,2.312191667,2.289373029,2.648033333,,,
Philippines,PHL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,8.5,8.5,8.5,8.666666667,11.66666667,13.85033333,13.74225,13.58133333,21.17208333,18.91408333,11.25291667,8.2015,11.31541667,14.12633333,19.53775,18.8015,14.2745,9.60575,10.53908333,8.391916667,9.683416667,10.19383333,12.10633333,8.167,8.305083333,8.744166667,4.608,5.220666667,6.1775,5.556,5.294166667,3.696,4.4895,2.741,3.219666667,3.387916667,3.155916667,1.661833333,1.228833333,1.592,1.596166667,1.8785,3.116710036,
Palau,PLW,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,9.541666667,8.129166667,9.4875,11.4875,9.6,9.275,8.225,8.666666667,9.0625,7.854166667,5.0325,5.086666667,7.295,7.130833333,4.129166667,8.363333333,8.126666667,8.458333333,5.463333333,3.184166667,4.375,1.725,0.854166667,0.979166667,1.060833333,1.313661021,2.323333333,1.383333333,0.92,0.485833333,0.33,0.331666667,0.425,0.64512054,0.515833333,,
Poland,POL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22.91666667,22.52916667,20.1475,22.09916667,23.11833333,21.155,17.155,12.99916667,16.685,19.74916667,15.72083333,16.22416667,22.86083333,15.83083333,5.108333333,1.661666667,6.72,5.0025,3.0775,1.455833333,1.2125,4.025,3.915833333,4.24,4.306666667,3.5125,3.755833333,3.94,,
West Bank and Gaza,PSE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075,2.2375,2.97,3.015,0.805,0.403769072,0.29,0.529070554,0.457389672,0.622638419,0.825588478,0.938366374,1.014700058,1.393481268,,
Pacific island small states,PSS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,5,6,6,6,6,6,6,6,6,6,6,6,6,4.75,4.075,4.841666667,6.1875,6.5,6.625,6.5625,6.5,6.5,,,,2.646666667,3.185,4.231666667,4.425,2.965,4.236666667,2.898541918,1.747837986,1.667210057,1.417838796,1.351827604,1.611990162,2.448029428,2.906176311,3.451939492,
Romania,ROU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,57,44.725,37.26,55.83333333,37.275,45.86666667,33.10833333,26.86666667,19.23333333,11.02416667,11.53833333,6.415,4.768333333,6.7,9.513333333,11.98666667,7.313333333,6.2975,5.505,4.550833333,3.02,1.888333333,1.113333333,0.887671329,1.304525956,
Russia,RUS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76666667,17.05,13.68333333,6.508333333,4.85,4.95,4.475,3.791666667,3.991666667,4.075,5.141666667,5.758333333,8.583333333,6.008333333,4.441666667,5.533333333,5.591666667,6.041666667,9.195833333,6.969166667,5.860833333,5.364166667,
Rwanda,RWA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97222222,11.0125,8.37975,8.844666667,8.45275,9.4855,9.979166667,9.648333333,9.165,9.231333333,8.67275,8.203333333,7.62,6.076666667,8.108333333,6.764166667,7.749166667,8.845833333,9.924858595,8.241480797,8.238436665,7.913933269,5.947062101,5.38884022,
South Asia,SAS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6075,7.821666667,7.813333333,8.124166667,8.579166667,8.386666667,8.500833333,7.9925,7.654166667,7.258333333,6.998333333,6.925,6.49,,
Singapore,SGP,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,4.064166666,4.748333333,6.200833333,9.368333333,10.71,7.214999999,6.314166667,6.975,4.993333333,3.910833333,2.885833333,2.7375,3.2125,4.671666667,4.63,2.869166667,2.300833333,3.001666667,3.504166667,3.41,3.471666667,4.604166667,1.683333333,1.711666667,1.52,0.869166667,0.5025,0.403333333,0.440833333,0.57,0.529166667,0.419166667,0.2925,0.205833333,0.168333333,0.135833333,0.14,0.144166667,0.166666667,0.19,0.141666667,0.156666667,
Solomon Islands,SLB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.288333333,1.999166667,0.860833333,0.293333333,0.246666667,0.306666667,0.20975,0.306319887,0.340634631,
Sierra Leone,SLE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,7,7,7.25,9.166666667,10,10,11,12,11.33333333,14.16666667,12.66666667,16.33333333,20,40.5,47.8,54.66666667,27,11.63333333,7.029166667,13.955,9.905,7.123333333,9.501666667,9.245,7.765,9.395833333,9.67,11.16833333,11.7975,11.14,10.7875,10.5925,9.7225,9.466666667,10.31138889,10.39,8.909166667,6.605902778,4.485833333,4.190833333,4.07,4.07,
El Salvador,SLV,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.675,1.6375,1.4375,1.35,2.1275,2.6275,2.2275,0.9625,0.7075,1.0825,1.255,1.0725,1.323927762,2.434013125,2.165918134,1.832604333,1.527663816,
Somalia,SOM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,2,2,2,2,2.458333333,2.5,4,4,4,4,4.041666666,4.5,5.5,7.5,8.5,8.5,14,15.3125,16.25,20.625,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.97,60.86093434,46.06113292,6.3,12.9,24.28396551,16.48907256,15.74016292,15.43905149,18.3232448,12.62,16.12651446,15.38666667,13.11916667,18.39833333,18.035,18.32333333,14.91333333,13.6375,,,,
Sub-Saharan Africa (excluding high income),SSA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.979188502,1.362729973,1.393081577,1.196663382,1.019516298,0.711723765,0.184202625,
Sub-Saharan Africa,SSF,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,9.49,11.49,12.2375,10.75,12.75,12.75,11.92083333,11.115,12.3575,12.89,12.5975,8.924166667,6.896666667,4.134166667,4.173333333,3.796554633,
Suriname,SUR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.5,4.75,7.45,21,17.775,17.35,15.95,15.6,15.525,11.85833333,9,8.275,8.341666667,7.266666667,6.625,6.416666667,6.341666667,6.375,6.166434651,6.388802256,6.791666667,7.091666667,7.35,7.533333333,8.075,9.05,9.239296919,
Slovak Republic,SVK,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.45,4.755,5.73,3.7,2.375,2.295,1.475,2.055,2.1725,2.3775,1.675,1.07,0.816975,1.088577778,,,,,,,,,,,,,
Eswatini,SWZ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,5.5,7.020833333,7.958333333,7.75,7.75,7.666666667,5.625,4.5,6.583333333,11.66666667,11.16666667,15,14.38166667,7.59,4.888333333,6.74,9.075833333,8.740833333,10.59916667,10.49333333,7.89,7.535,9.438333333,11.08333333,12,11.91666667,9.859166667,6.53,6.15,8.016666667,7.588333333,4.630833333,4.0125,4.93,7.054166667,8.166666667,5.403333333,3.853333333,2.85,2.465,2.08,2.14,2.27,2.94,3.2,3.76,
Sint Maarten (Dutch part),SXM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,9,9,9.083333333,9.5,9.6,10,10,10,9.7325,9.550833333,9.501666667,9.558333333,9.365,8.845833333,9.2225,9.904166667,9.195833333,7.534166667,5.1325,4.7675,4.920833333,4.933333333,3.989166667,3.545833333,3.72,2.455563333,3.06859282,3.966166155,9.767464007,2.859946582,2.08331762,3.298246264,3.42883589,2.333049839,3.161291287,3.487661601,3.607411428,3.290765486,
Syrian Arab Republic,SYR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.5,7.5,7.75,8.083333333,5.5,5.458333333,5,5,5,5,5,5,5,5,4.916666667,4.333333333,4.25,3.75,3.25,3.25,3.25,3.25,3.208333333,2.6,2.45,2.45,2.45,,
East Asia & Pacific (IDA & IBRD countries),TEA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6075,7.821666667,7.813333333,8.124166667,8.579166667,8.386666667,8.500833333,7.9925,7.654166667,7.258333333,6.998333333,6.925,6.49,,
Thailand,THA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,8,8,8.25,12,12.5,13,13,13,13,9.75,9.5,9.5,9.5,12.25,13.66666667,8.875,8.625,8.458333333,11.58333333,10.33333333,10.52083333,10.64583333,4.770833333,3.291666667,2.541666667,,,1.098363784,1.653110948,4.338730427,2.840789915,2.535997957,1.021939834,1.199672503,2.458060204,2.600149982,2.433056067,1.753096146,1.433415596,1.300342382,1.289161877,1.2875,
Tajikistan,TJK,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.865,64.15,34.20375,24.12808333,21.30416667,9.541503236,9.83931168,10.16672185,10.15035576,9.517944994,10.99385083,9.370259837,7.580630466,8.647640114,8.23675339,7.674636132,6.578818848,5.489515024,4.226196453,3.740763062,3.576941969,,
Turkmenistan,TKM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786368708,0.774106518,0.790287215,0.791828655,0.795632275,0.781387668,0.79656919,0.830792132,0.813286263,0.846122689,0.905304977,0.900322602,0.852718199,0.777286678,0.76,0.693333333,0.641846135,
Middle East & North Africa (IDA & IBRD countries),TMN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.416666667,7.25,7.25,5.5,4.25,4.641666667,4.716666667,5.525,5.570833333,5.634166667,5.42,5.355833333,5.468888889,5.469166667,5.4675,5.849166667,5.901111111,6.577777778,6.766666668,6.525,5.258888889,4.027788889,3.916666667,3.115526507,2.822860349,2.83281642,3.021368903,3.135390217,3.0151344,2.841804139,
South Asia (IDA & IBRD),TSA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,5.313333333,6.0375,6.0325,6.035,6.275833333,5.9575,5.7925,6.9875,7.0625,6.905833333,6.415,7.941111111,6.909166667,7.953333333,8.51,8.150833333,7.6625,4.76,2.914166667,2.791666667,2.1975,4.78875,5.9,7.37,3.418333333,1.505,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
Tunisia,TUN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,6,7.333333333,8,26.5,45,45.33333333,51.41666667,49.25,40.58333333,35,49.08333333,53.79,47.48333333,62.68,68.73666667,64.57416667,87.7908325,75.9675,80.75166667,79.49166667,80.1075,78.4325,47.1575,74.69916667,50.49166667,37.67833333,24.25916667,20.39666667,21.6475,22.55916667,22.91333333,17.64916667,15.26916667,14.21666667,16.35166667,15.76333333,16.765,14.91666667,14.61,15.28833333,23.34583333,
Tuvalu,TUV,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4.5,8.5,15.75,17.45833333,17,,,17,17.77777778,21.88333333,24.625,13.59166667,7.833333333,7.753333333,7.75,7.386666667,4.810827737,3.289028102,3.047894654,4.200666147,4.732803247,6.726516923,8.679536808,8.252651937,7.971802261,6.623514025,6.777592804,9.545066517,9.968040307,9.855261393,9.896528105,10.49463035,11.18193001,8.20122077,
Uganda,UGA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,20,20,23.33333333,20,21.5,32.16666667,31.25,31.16666667,35.83333333,16.25833333,9.9925,7.608333333,10.61833333,11.84,11.35566667,8.7275,9.83938,8.468333333,5.564890833,9.849163171,7.74050879,8.792522647,9.085366086,9.262094704,10.67053623,9.752509389,7.687276001,13.34350798,16.79830458,12.11567268,10.80950659,12.7676244,13.23795523,9.697234199,9.384952714,
Ukraine,UKR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,148.6333333,208.625,70.29166667,33.63333333,18.20833333,22.25416667,20.7,13.71734167,10.98889167,7.92675,6.9766,7.795908333,8.571216667,7.5688,8.120266667,9.948791667,13.76086667,10.55570833,7.898358333,12.96119167,10.77735,12.10025,13.01048333,11.48575833,9.126958333,11.77775833,
Upper middle income,UMC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
