"","country","year","cic","country_code","gdp","cd","log_cd","log_cic","interest_rates_wdi","tax_gdp","uncertainty","eci","eci_2"
"319","Czech Republic",2008,3.98536e+11,"CZE",4.02e+12,0.0991383084577114,-2.31123934869271,26.7110636698668,1.61203333333333,13.44185569,0.212895225,1.5676,1.17891
"320","Dominican Republic",2008,62470424874.71,"DOM",1.66e+12,0.0376327860691024,-3.27987963860827,24.8579590796887,10.3475,14.16105352,0.113764325,-0.167914,-0.233421
"321","Georgia",2008,1290703285,"GEO",19074900000,0.0676650092529974,-2.69318608270651,20.9784530889327,11.239273920341,23.80929913,0.297414925,-0.480803,0.072003
"322","Ghana",2008,1872252000,"GHA",30178598000,0.0620390649028825,-2.77999101327478,21.3504078213266,11.285,13.89596791,0.1273003,-1.01148,-1.83966
"323","Guatemala",2008,19665934157.2,"GTM",2.96e+11,0.0664389667472973,-2.71147154602418,23.7021537452463,5.07916666666667,11.27381464,0,-0.119904,-0.086528
"324","Honduras",2008,16468427666.6,"HND",2.62e+11,0.0628565941473282,-2.76689943063757,23.5247109100699,9.49083333333333,16.13051598,0.03426535,-0.634949,-0.372009
"325","Hungary",2008,2.308656e+12,"HUN",2.72e+13,0.0848770588235294,-2.46655143627195,28.4676866529586,8.05633658185826,23.25006628,0.32362305,1.35814,1.14573
"326","Indonesia",2008,264390611580163,"IDN",4.95e+15,0.0534122447636693,-2.9297152566114,33.2084487148799,8.4925,13.31061783,0.249248525,-0.020326,0.498843
"327","Israel",2008,34359686257,"ISR",7.75e+11,0.0443350790412903,-3.11597906333253,24.2601498029672,3.29795666666667,23.77375868,0.06824485,1.21518,0.99312
"328","Jamaica",2008,49025650000,"JAM",9.97e+11,0.0491731695085256,-3.01240713942576,24.6156094674825,9.12340753351861,24.68475662,0.173765125,-0.122977,-0.928645
"329","Japan",2008,8.60687e+13,"JPN",5.21e+14,0.165199040307102,-1.80060422719118,32.0861669304907,0.58875,8.931591654,0.322201825,2.23856,1.54475
"330","Kuwait",2008,869139500,"KWT",3.962e+10,0.0219368879353862,-3.81958567852653,20.5830141996903,4.805675,0.875820293,0.17391305,-0.576707,-0.129429
"331","Madagascar",2008,1011135750402,"MDG",1.61e+13,0.0628034627578882,-2.76774506757129,27.6420953203477,13.25,12.97937359,0.066458875,-0.98895,-1.00002
"332","Malaysia",2008,48042559676.13,"MYS",7.7e+11,0.0623929346443247,-2.77430323687117,24.595353114923,3.12583333333333,14.6629773,0.303561175,0.691407,1.02481
"333","Mexico",2008,577542277231.599,"MEX",1.24e+13,0.0465759900993225,-3.06667010454926,27.0820474839903,3.0425,10.02376741,0.026158825,1.08324,1.05999
"334","Moldova",2008,8732080253,"MDA",62921545000,0.138777270218015,-1.97488500355564,22.8902694662698,17.9341666666667,20.4460968,0.060975625,-0.027445,0.142925
"335","Mongolia",2008,407155508000,"MNG",6.56e+12,0.0620663884146341,-2.77955068593278,26.7324610329518,11.3916666666667,21.65181536,0.2530531,-0.996349,-1.31398
"336","Morocco",2008,134771580537.24,"MAR",7.17e+11,0.187965942171883,-1.6714944912236,25.6268471863224,3.91416666666667,26.49262558,0.026249475,-0.422183,-0.237795
"337","Namibia",2008,1656564168.35,"NAM",70110507100,0.0236279016779498,-3.7453269907973,21.2280115162615,8.38416666666667,30.08915621,0.062969475,-0.64927,-0.721213
"338","New Zealand",2008,4344601192.3,"NZL",1.9e+11,0.0228663220647368,-3.7780901030872,22.1921998060197,7.55144166666667,31.49015389,0.156618025,0.314978,0.376184
"339","Nicaragua",2008,6853873385,"NIC",1.65e+11,0.0415386265757576,-3.18113152377316,22.6480797870738,6.57258715229673,13.20167605,0.291230275,-0.69023,-0.923665
"340","Paraguay",2008,4973923360434,"PRY",1.07e+14,0.046485265050785,-3.06861989723438,29.2352300531561,3.0775,8.106741196,0.0644288,-0.592209,-0.535691
"341","Peru",2008,20457923192.16,"PER",3.53e+11,0.0579544566350142,-2.84809780732141,23.7416360865583,3.50643370558908,16.51217092,0.027780875,-0.635521,-0.428705
"342","Philippines",2008,545094930197.43,"PHL",7.72e+12,0.070608151579978,-2.65060967967533,27.0242258002899,4.4895,13.58939442,0.2194462,0.193846,0.768855
"343","Romania",2008,29047790566,"ROU",5.4e+11,0.0537922047518519,-2.92262671540067,24.0922082611041,9.51333333333333,16.78534499,0.1544644,0.731384,0.749901
"344","South Africa",2008,72696692073.6,"ZAF",2.37e+12,0.0306737097356962,-3.4843493516758,25.0095617193998,11.6125,26.81321687,0.633633025,0.142773,0.484708
"345","Sri Lanka",2008,186098914000,"LKA",4.41e+12,0.0421993002267574,-3.16535164038199,25.9495441650053,10.8891666666667,13.27733443,0,-0.413415,-0.209396
"346","Switzerland",2008,41405200000,"CHE",6e+11,0.0690086666666667,-2.67352317840765,24.4466723137549,1.80583333333333,9.912922452,0.058983125,1.92034,1.41401
"347","Thailand",2008,923967010119.35,"THA",9.71e+12,0.0951562317321679,-2.3522351936151,27.5519422046167,2.53599795678966,15.38488165,0.1262695,0.510058,0.943145
"348","Togo",2008,149818700000,"TGO",1.48e+12,0.101228851351351,-2.29037147035523,25.7326917333493,8.12416666666667,14.2474836,0.1363112,-0.707087,-1.26438
"349","Turkey",2008,31743430000,"TUR",9.95e+11,0.0319029447236181,-3.44505696236654,24.1809516117385,22.9133333333333,17.69632423,0.325971925,0.434059,0.641503
"350","Ukraine",2008,167537988918.02,"UKR",9.47e+11,0.176914455034868,-1.73208896812551,25.844475962007,9.94879166666667,17.88010191,0.279303675,0.551676,0.633974
"351","Uruguay",2008,28262631108.92,"URY",6.36e+11,0.0444380992278616,-3.11365808677572,24.0648063135108,3.23125725,18.24184127,0.09450885,0.0148,0.300197
"352","Zambia",2008,1931859358.49,"ZMB",67088703200,0.0287955984591158,-3.54753273480083,21.3817487742744,6.55083333333333,13.25930378,0.195142275,-0.984426,-1.10476
"353","Angola",2009,213937175881,"AGO",5.58e+12,0.0383399956775986,-3.26126165410334,26.0889482382184,7.58936660757563,18.36108008,0.052662125,-1.96257,-1.11115
"354","Argentina",2009,9.8065e+10,"ARG",1.25e+12,0.078452,-2.54526830618287,25.3088963610599,11.6040351112797,12.38304156,0.70966765,0.071968,0.203304
"355","Australia",2009,5.1615e+10,"AUS",1.26e+12,0.0409642857142857,-3.19505467202797,24.667078164864,3.07916666666667,22.0609533,0.07698375,-0.331165,0.253044
"356","Azerbaijan",2009,4512709974.56,"AZE",35601500000,0.126756175289243,-2.06548991746692,22.2301636912813,12.1958333333333,14.10670899,0.085227275,-1.08488,-0.289328
"357","Bangladesh",2009,4.44593e+11,"BGD",7.05e+12,0.0630628368794326,-2.76362363888959,26.8204250938631,7.81416666666667,7.498116263,0,-0.927904,-0.699617
"358","Belarus",2009,492451910,"BLR",14209130000,0.0346574287095691,-3.36224318355251,20.0149073691388,10.6833333333333,18.62947063,0.10275225,0.668625,0.585466
"359","Bosnia and Herzegovina",2009,2267734115.1,"BIH",24798520000,0.0914463490200222,-2.39200282817872,21.5420469827385,3.6,18.94628629,0.187307375,0.522361,0.336755
"360","Botswana",2009,1659187368,"BWA",73462364600,0.0225855426385227,-3.79044528366331,21.2295937821029,7.46952083333333,27.28605335,0.1220719,0.160551,-0.679717
"361","Brazil",2009,1.31861e+11,"BRA",3.33e+12,0.0395978978978979,-3.22897924551709,25.6050141744038,9.2788317677565,14.41753153,0.331343525,0.265535,0.49396
"362","Bulgaria",2009,8049100000,"BGR",72985900000,0.110282945061991,-2.20470598786945,22.8088261208844,6.1775,19.03347085,0.076650975,0.39622,0.519803
"363","Cambodia",2009,3.094678e+12,"KHM",4.31e+13,0.0718022737819026,-2.63383913515776,28.7607049778805,1.66333333333333,9.64778105,0.03028835,-0.985864,-0.597324
"364","Canada",2009,55467894000,"CAN",1.57e+12,0.0353298687898089,-3.34302653146432,24.7390702038244,0.0958333333333333,12.33554405,0.12244625,0.711973,0.892981
"365","Chile",2009,4189634862434,"CHL",9.67e+13,0.0433261102630196,-3.13899981732637,29.0636347010614,2.04760668499783,14.5230955,0,-0.222266,-0.139999
"366","Colombia",2009,32304680337000,"COL",5.02e+14,0.0643519528625498,-2.74338799788611,31.1062332377342,6.14578342299999,12.66997734,0.33098705,0.21155,0.441887
"367","Costa Rica",2009,612994523729.1,"CRI",1.75e+13,0.0350282584988057,-3.35160015757305,27.141621839285,6.95916666666667,13.26216038,0,0.099231,0.2144
"368","Cote d'Ivoire",2009,1448418501469,"CIV",1.15e+13,0.125949434910348,-2.0718747628125,28.0014933884853,8.57916666666667,14.59903171,0.090913625,-1.36195,-1.56762
"369","Croatia",2009,18941722633.08,"HRV",3.31e+11,0.0572257481361934,-2.86075133963887,23.6646328726846,3.20333333333333,19.86377029,0.186429775,0.853091,0.682907
"370","Czech Republic",2009,3.86473e+11,"CZE",3.93e+12,0.0983391857506361,-2.31933269697328,26.6803278448364,1.26501666666667,13.36082326,0.186545525,1.56901,1.1583
"371","Dominican Republic",2009,70162310177.27,"DOM",1.74e+12,0.040323166768546,-3.21082911741664,24.9740771117383,7.8125,12.63590935,0.11299745,-0.225693,-0.307413
"372","Georgia",2009,1457937949.95,"GEO",17985900000,0.081060049814021,-2.51256504324946,21.1002889112939,10.8103234445944,23.13868086,0.326835,-0.332959,-0.164409
"373","Ghana",2009,2343802011.09,"GHA",36597592000,0.0640425198217959,-2.74820804400442,21.5750402388352,17.0641666666667,12.61246152,0.166979525,-0.965165,-1.84067
"374","Guatemala",2009,21232560233.37,"GTM",3.08e+11,0.0689368838745779,-2.67456391945781,23.7788017004622,5.57666666666667,10.33551691,0.030398825,-0.174861,-0.11322
"375","Honduras",2009,17705682294.31,"HND",2.76e+11,0.064151022805471,-2.74651524408078,23.5971514585828,10.8166666666667,14.16197019,0.2471206,-0.726013,-0.404086
"376","Hungary",2009,2.187908e+12,"HUN",2.64e+13,0.082875303030303,-2.49041817400855,28.4139669520723,8.13944215849008,23.32356996,0.260305275,1.3362,1.13964
"377","Indonesia",2009,279028772820114,"IDN",5.61e+15,0.0497377491657957,-3.00099109362524,33.2623360208201,9.27833333333333,11.05778652,0.068499975,-0.071984,0.527143
"378","Israel",2009,41490060319,"ISR",8.16e+11,0.0508456621556373,-2.97896046680019,24.4487197251103,1.07415855833333,21.85499718,0.088350825,1.19138,0.95544
"379","Jamaica",2009,51856183000,"JAM",1.07e+12,0.0484637224299065,-3.02693975205959,24.6717400123428,9.67356520930568,24.9559702,0.080541225,-0.185574,-0.89688
"380","Japan",2009,8.55107e+13,"JPN",4.9e+14,0.174511632653061,-1.74576387679326,32.07966263024,0.434916666666667,8.36891038,0.158768925,2.17852,1.51516
"381","Kuwait",2009,943814500,"KWT",3.0478e+10,0.030967074611195,-3.47483074825108,20.665440200563,2.83054166666667,0.971192335,0.1309535,-0.561737,-0.17875
"382","Madagascar",2009,1107809418027,"MDG",1.67e+13,0.0663358932950299,-2.71302415128304,27.7334056840682,11.3875,9.384942667,0.26937205,-0.99845,-0.903945
"383","Malaysia",2009,51137711553.3,"MYS",7.13e+11,0.071721895586676,-2.63495920021696,24.6577880571438,2.08166666666667,14.94050441,0,0.624253,0.993066
"384","Mexico",2009,631937880298.99,"MEX",1.22e+13,0.0517981869097533,-2.96040013207149,27.1720569355963,2.01083333333333,9.679796263,0.2072111,0.995923,1.05241
"385","Moldova",2009,9882542272.75,"MDA",60429803000,0.163537555678446,-1.81071261668234,23.014035630662,14.9425,17.68531332,0.607622875,-0.045761,0.09273
"386","Mongolia",2009,371777510400,"MNG",6.59e+12,0.0564154037025797,-2.87501304247335,26.6415614219696,13.2821191815202,16.5402944,0.3644233,-0.920288,-1.52393
"387","Morocco",2009,143139224475.94,"MAR",7.48e+11,0.191362599566765,-1.6535852236196,25.6870835913013,3.80916666666667,23.45630398,0.14517055,-0.495026,-0.257682
"388","Namibia",2009,1704928882.8,"NAM",75214180700,0.0226676521226801,-3.7868163874186,21.2567892358442,6.24166666666667,29.44723827,0.029857875,-0.455053,-0.657416
"389","New Zealand",2009,4560228281.5,"NZL",1.94e+11,0.0235063313479381,-3.75048547505762,22.2406385209521,4.0398,29.59184625,0.028891725,0.224349,0.309511
"390","Nicaragua",2009,7619267022,"NIC",1.69e+11,0.0450844202485207,-3.09921854118978,22.7539460106797,6.00800969756185,13.13766095,0.43010335,-0.690234,-0.949368
"391","Paraguay",2009,5537798701064,"PRY",1.11e+14,0.049890078387964,-2.99793312589447,29.3426181913464,1.45583333333333,8.332744007,0.0855458,-0.511621,-0.343258
"392","Peru",2009,22539449270.57,"PER",3.64e+11,0.0619215639301374,-2.78188679274996,23.8385329118332,2.82828916666667,14.45652681,0.054722525,-0.669472,-0.399993
"393","Philippines",2009,582532888429.71,"PHL",8.03e+12,0.0725445689202628,-2.62355416227127,27.090651481616,2.741,12.22990875,0.24185055,0.185253,0.772565
"394","Romania",2009,27501250575,"ROU",5.31e+11,0.0517914323446328,-2.96053054214884,24.0374973160395,11.9866666666667,15.27296201,0.188247625,0.685378,0.768178
"395","Singapore",2009,2.2239e+10,"SGP",2.82e+11,0.0788617021276596,-2.54005956659542,23.8251133412891,0.2925,12.95492653,0.022488075,1.57804,1.25647
"396","South Africa",2009,77679058806,"ZAF",2.51e+12,0.0309478321936255,-3.47545232451379,25.0758515445584,8.53666666666667,24.3968023,0.14778995,0.074112,0.4505
"397","Sri Lanka",2009,217429834000,"LKA",4.84e+12,0.0449235194214876,-3.1027938035281,26.105142033129,10.6108333333333,12.80032048,0,-0.404041,-0.098734
"398","Switzerland",2009,45362600000,"CHE",5.89e+11,0.077016298811545,-2.56373820665079,24.5379538139472,0.0916666666666667,9.681537369,0.102677225,1.91828,1.39049
"399","Tanzania",2009,1896843251800,"TZA",3.84e+13,0.0493969596822917,-3.00786640157511,28.2712121739471,7.97180226069304,11.53417446,0.1372831,-1.0167,-1.19565
"400","Thailand",2009,1005884096770.16,"THA",9.66e+12,0.104128788485524,-2.26212679514238,27.6368879690106,1.02193983408434,14.194247,0.067000975,0.606687,0.938593
"401","Togo",2009,160416500000,"TGO",1.59e+12,0.100890880503145,-2.29371573724197,25.8010393949187,8.57916666666667,14.41500542,0.124598225,-0.825125,-1.46504
"402","Turkey",2009,38340278100,"TUR",9.99e+11,0.0383786567567568,-3.26025378753623,24.3697668280587,17.6491666666667,18.26135795,0.17483865,0.408188,0.6442
"403","Ukraine",2009,170535842640.68,"UKR",9.12e+11,0.186991055527061,-1.6766944946776,25.8622113323431,13.7608666666667,16.38775215,0.62004615,0.526113,0.660262
"404","Uruguay",2009,31980090005.15,"URY",7.15e+11,0.0447273986086014,-3.10716902087221,24.1883793587682,4.40058373693104,18.72222095,0.02769775,0.092839,0.295027
"405","Zambia",2009,1999080239.64318,"ZMB",77348348100,0.0258451575081948,-3.65563202601358,21.4159530315506,7.09,11.68751583,0.217610275,-1.06916,-0.976622
"406","Angola",2010,229840211964.5,"AGO",7.7e+12,0.0298493781772078,-3.51159127094484,26.1606501738434,12.7562991888339,16.59994635,0.026033525,-2.01309,-1.01628
"407","Argentina",2010,1.24535e+11,"ARG",1.66e+12,0.0750210843373494,-2.58998608045592,25.5478526378411,9.16684206720562,12.85304269,0.8548254,0.03248,0.214282
"408","Australia",2010,5.3082e+10,"AUS",1.3e+12,0.0408323076923077,-3.19828165572032,24.6951037246757,4.2125,20.53172007,0.17976685,-0.397884,0.227172
"409","Azerbaijan",2010,5793219147.08,"AZE",4.2465e+10,0.136423387426822,-1.99199208619724,22.4799539579811,11.64,12.15777699,0.051440325,-1.08757,-0.291409
"410","Bangladesh",2010,5.73182e+11,"BGD",7.98e+12,0.0718273182957394,-2.63349039763469,27.0744691297556,7.21083333333333,7.834684749,0.05358295,-1.00757,-0.60751
"411","Belarus",2010,620788780,"BLR",17476330000,0.0355216901946805,-3.33761177768057,20.2465014532163,9.09166666666667,15.92008762,0.0374004,0.675162,0.621685
"412","Bosnia and Herzegovina",2010,2497501445.35,"BIH",25364953000,0.0984626876836712,-2.31807760781084,21.6385566472055,3.15916666666667,19.68567609,0.2090159,0.574773,0.353573
"413","Botswana",2010,1915663808,"BWA",86867415100,0.0220527318073725,-3.81431879327238,21.373330035546,5.59788333333333,23.60443208,0.059625575,0.103461,-0.489837
"414","Brazil",2010,1.51145e+11,"BRA",3.89e+12,0.0388547557840617,-3.2479247956563,25.7415054779026,8.87043931667786,13.62344738,0.173591825,0.248326,0.546395
"415","Bulgaria",2010,8302430000,"BGR",74771300000,0.111037657496927,-2.19788587847528,22.8398140799842,4.076075,18.45090429,0.120143525,0.467999,0.530733
"416","Cambodia",2010,3240994600000,"KHM",4.7e+13,0.0689573319148936,-2.67426734370446,28.8069013739341,1.26459166666667,10.00304014,0,-1.04752,-0.556972
"417","Canada",2010,57874242000,"CAN",1.66e+12,0.0348640012048193,-3.35630046622218,24.7815382520748,0.2,11.76044487,0.15634545,0.703779,0.858067
"418","Chile",2010,4748482912975,"CHL",1.12e+14,0.0423971688658482,-3.16067369100546,29.1888462962182,1.75118738241494,17.3565144,0.0987775,-0.244314,-0.133507
"419","Colombia",2010,36707374358000,"COL",5.43e+14,0.0676010577495396,-2.6941316488731,31.2339987869894,3.66186032985171,12.16166442,0.094982825,0.18691,0.409931
"420","Costa Rica",2010,665045533481.8,"CRI",1.96e+13,0.033930894565398,-3.38342933550561,27.2231213466594,5.32333333333333,13.08808511,0.1028209,0.10939,0.22444
"421","Cote d'Ivoire",2010,1752441272409,"CIV",1.23e+13,0.142474900195854,-1.94858943376419,28.1920309445427,8.38666666666667,14.32551466,0.085377775,-1.4005,-1.61242
"422","Croatia",2010,19311461799.96,"HRV",3.29e+11,0.0586974522795137,-2.83535895548329,23.6839646322285,1.7575,19.75236685,0.1014054,0.926024,0.681207
"423","Czech Republic",2010,3.90805e+11,"CZE",3.96e+12,0.0986881313131313,-2.31579058989358,26.6914745513014,1.08158333333333,13.44956068,0.21902945,1.55689,1.1749
"424","Dominican Republic",2010,74032258700.63,"DOM",1.98e+12,0.0373900296467828,-3.28635119708669,25.0277667635483,4.85583333333333,12.20740113,0.02590405,-0.237717,-0.334753
"425","Georgia",2010,1618179559.92,"GEO",20743300000,0.0780097457935815,-2.5509215140261,21.20456762589,10.0621515523871,22.13919675,0.155102375,-0.285249,-0.125593
"426","Ghana",2010,3262718712.3,"GHA",46042100100,0.0708638117117512,-2.64699538884153,21.9058266456011,12.8783333333333,13.3883874,0.224763775,-1.12736,-1.80581
"427","Guatemala",2010,23390255013.7,"GTM",3.33e+11,0.0702410060471472,-2.65582300676316,23.8755853201637,5.4525,10.43529828,0.079344475,-0.207441,-0.16125
"428","Honduras",2010,19933238078.81,"HND",2.99e+11,0.0666663480896656,-2.70805497976864,23.7156544305685,9.81368916666667,14.4250984,0.273361925,-0.687012,-0.406257
"429","Hungary",2010,2.378052e+12,"HUN",2.72e+13,0.0874283823529412,-2.43693530815722,28.4973027810733,4.92640922063634,22.84823001,0.404876825,1.39419,1.15903
"430","Indonesia",2010,3.1857531e+14,"IDN",6.86e+15,0.0464395495626822,-3.0696038215388,33.3948800151097,7.01666666666667,10.53748506,0.07024945,-0.12726,0.535031
"431","Israel",2010,44828107242,"ISR",8.74e+11,0.0512907405514874,-2.97024503916916,24.5261011734328,1.554359325,22.52228242,0.09136915,1.09395,0.977159
"432","Jamaica",2010,56710719000,"JAM",1.15e+12,0.0493136686956522,-3.00955398087179,24.7612290774319,6.44203879640876,24.27817173,0.116847275,-0.177172,-0.850115
"433","Japan",2010,8.68557e+13,"JPN",5e+14,0.1737114,-1.75035997749142,32.0952692368593,0.500083333333333,8.809784435,0.15912785,2.11934,1.55673
"434","Kuwait",2010,1006657600,"KWT",33079100000,0.0304318315794565,-3.49226612695832,20.729901373002,2.33673333333333,0.979470421,0.139770825,-0.273291,-0.130318
"435","Madagascar",2010,1265419755834.97,"MDG",1.82e+13,0.0695285580129104,-2.66601770414983,27.8664250058615,10.2916666666667,9.760166123,0.430914925,-1.02866,-1.11654
"436","Malaysia",2010,55787428576.51,"MYS",8.21e+11,0.0679505829190134,-2.68897455977552,24.7448143866233,2.5025,13.33219531,0.09357975,0.588052,0.990319
"437","Mexico",2010,693423114043.649,"MEX",1.34e+13,0.0517479935853469,-2.96136961888593,27.2649062039995,1.2125,10.11091331,0.212391225,1.00189,1.04525
"438","Moldova",2010,11105960670.83,"MDA",86275377000,0.128726886592799,-2.05006227716355,23.1307477985053,7.66916666666667,15.16064079,0.5659811,-0.016908,0.082336
"439","Mongolia",2010,519647017000,"MNG",9.76e+12,0.0532425222336066,-2.93289791179138,26.9764156045622,11.8589785765079,19.59311925,0.29506615,-1.0525,-1.6708
"440","Morocco",2010,152059445333.61,"MAR",7.85e+11,0.193706299788038,-1.64141218566988,25.7475373690589,3.69416666666667,22.81923338,0.080563475,-0.543964,-0.286751
"441","Mozambique",2010,20446601828,"MOZ",3.45e+11,0.0592655125449275,-2.82572771813023,23.7410825358475,9.68444213399616,16.1235136,0,-1.34061,-1.33611
"442","Namibia",2010,1908609173.07,"NAM",82599188500,0.0231068755968468,-3.7676250608567,21.3696406321132,4.99666666666667,25.91213351,0.116698175,-0.528921,-0.641634
"443","New Zealand",2010,4604997772.39,"NZL",2.03e+11,0.0226847180905911,-3.78606379307188,22.2504080229163,4.5832508089838,26.06159031,0.141374475,0.14369,0.273323
"444","Nicaragua",2010,9931407882,"NIC",1.87e+11,0.0531091330588235,-2.93540636818278,23.0189680856182,2.99132829223272,13.67836655,0.113554925,-0.763813,-1.01035
"445","Paraguay",2010,6563533782146,"PRY",1.29e+14,0.0508801068383411,-2.97828326014231,29.5125502601479,1.2125,8.878323961,0.116401975,-0.577246,-0.231246
"446","Peru",2010,28077144002.94,"PER",4.17e+11,0.0673312805825899,-2.69813035711094,24.0582217016343,1.54321841666667,15.46657176,0.22398225,-0.63866,-0.357629
"447","Philippines",2010,601274828072.24,"PHL",9e+12,0.0668083142302489,-2.70592774165992,27.1223179516048,3.21966666666667,12.14699206,0.122428775,0.209171,0.771441
"448","Romania",2010,29936998379,"ROU",5.28e+11,0.0566988605662879,-2.87000116428302,24.1223609563697,7.31333333333333,16.61503047,0.10730895,0.698277,0.793521
"449","Singapore",2010,2.4516e+10,"SGP",3.27e+11,0.0749724770642202,-2.59063420527377,23.9225918025699,0.205833333333333,12.78582397,0,1.58854,1.27975
"450","South Africa",2010,82500833636.6,"ZAF",2.75e+12,0.0300003031405818,-3.50654779268497,25.1360742349221,6.465,25.04150129,0.261953125,0.119045,0.410856
"451","Sri Lanka",2010,255652216803,"LKA",6.41e+12,0.0398833411549142,-3.22179655718437,26.2670838296768,6.89916666666667,11.30003056,0.02738525,-0.462231,-0.117695
"452","Switzerland",2010,47135700000,"CHE",6.09e+11,0.0773985221674877,-2.55878759201205,24.5762965126443,0.0716666666666667,9.719225458,0.07958285,1.91575,1.37715
"453","Tanzania",2010,2298635010900,"TZA",4.47e+13,0.051423602033557,-2.96765802838128,28.4633365891668,6.62351402473116,9.912261583,0.083992925,-1.07147,-1.07219
"454","Thailand",2010,1114517516059.49,"THA",1.08e+13,0.103196066301805,-2.27112454389173,27.739442706167,1.19967250261727,14.93263926,0.109465475,0.736971,0.989284
"455","Togo",2010,208885500000,"TGO",1.7e+12,0.122873823529412,-2.09659727509239,26.0650520918983,8.38666666666667,14.54323347,0.1379553,-0.965744,-1.70103
"456","Turkey",2010,48937559900,"TUR",1.16e+12,0.042187551637931,-3.16563008633992,24.6138110347069,15.2691666666667,19.40536961,0.217655375,0.432695,0.633827
"457","Ukraine",2010,200092487784.25,"UKR",1.08e+12,0.185270822022454,-1.6859366215409,26.0220455355238,10.5557083333333,15.57052141,0.158903125,0.51783,0.673379
"458","Uruguay",2010,38163896623.93,"URY",8.08e+11,0.047232545326646,-3.05267210436774,24.3651557910998,4.16579986199277,18.88638874,0.0565771,0.201715,0.313835
"459","Zambia",2010,2747920288.19626,"ZMB",97215900000,0.0282661610723787,-3.56608991160273,21.7341102036792,7.4,12.83484444,0.181263175,-1.01419,-0.915211
"460","Albania",2011,2.0291e+11,"ALB",1.3e+12,0.156084615384615,-1.8573570124701,26.0360283679259,5.86175264225151,18.02201328,0.1170067,0.272749,0.315761
"461","Angola",2011,287545937292.8,"AGO",1.05e+13,0.027385327361219,-3.59774790678398,26.3846484663081,6.30923166027609,16.10341268,0.1619915,-2.09087,-0.701677
"462","Argentina",2011,1.73056e+11,"ARG",2.18e+12,0.0793834862385321,-2.53346491424275,25.8768810784868,10.6791717588966,12.6636277,0.328666,-0.063178,0.148511
"463","Australia",2011,5.5817e+10,"AUS",1.42e+12,0.0393077464788732,-3.23633366810911,24.7453443194326,4.3375,20.33471173,0.243648025,-0.516626,0.121017
"464","Azerbaijan",2011,7658485571.38,"AZE",5.2082e+10,0.147046687365693,-1.9170051415008,22.7590800950663,10.8741666666667,12.22476095,0,-1.44623,-0.449441
"465","Bangladesh",2011,6.31812e+11,"BGD",9.16e+12,0.0689751091703057,-2.67400957612824,27.1718577184864,8.8375,8.685924706,0.026544925,-1.10503,-0.614705
"466","Belarus",2011,944991150,"BLR",30724500000,0.0307569252550896,-3.48164009853829,20.6666861203348,13.3083333333333,14.50907256,0.069084925,0.918398,0.772127
"467","Bosnia and Herzegovina",2011,2645055508.55,"BIH",26231262000,0.100835998990441,-2.29425985425994,21.6959578882557,2.79583333333333,20.30566528,0.1108463,0.592368,0.318437
"468","Botswana",2011,2089157938,"BWA",1.05e+11,0.0198967422666667,-3.91719926584548,21.4600269212585,5.1477375,23.66745472,0.284666275,-0.354011,-0.404619
"469","Brazil",2011,1.6277e+11,"BRA",4.38e+12,0.037162100456621,-3.29246584196708,25.8156039983498,10.9923648153524,14.22012315,0.061748725,0.190826,0.527628
"470","Bulgaria",2011,8728750000,"BGR",8.0759e+10,0.10808392872621,-2.22484723582236,22.8898880121245,3.36826666666667,17.7392303,0.050017125,0.447953,0.481746
"471","Cambodia",2011,3953451407600,"KHM",5.21e+13,0.0758819847907869,-2.57857597728868,29.0056100873992,1.3380375,10.15469287,0.129302025,-1.20676,-0.892379
"472","Canada",2011,61028761000,"CAN",1.77e+12,0.0344795259887006,-3.36738958070862,24.8346110818057,0.475,11.83153834,0.16651805,0.526191,0.856895
"473","Chile",2011,5265742562889,"CHL",1.22e+14,0.0431618242859754,-3.14279887150643,29.2922432891554,5.28683831409122,18.85899085,0.0480979,-0.328124,-0.122132
"474","Colombia",2011,41188186036000,"COL",6.18e+14,0.0666475502200647,-2.70833698892093,31.3491725844653,4.26388459690465,14.59722865,0.270079425,-0.001219,0.342083
"475","Costa Rica",2011,743086171074.3,"CRI",2.14e+13,0.0347236528539392,-3.36033418579724,27.3340778521591,4.00916666666667,13.36523403,0.1009873,0.024263,0.165862
"476","Cote d'Ivoire",2011,1744015700000,"CIV",1.2e+13,0.145334641666667,-1.92871632204815,28.1872114436684,8.50083333333333,10.93161991,0.117706825,-1.20641,-1.47639
"477","Croatia",2011,20943012736.66,"HRV",3.33e+11,0.0628919301401201,-2.76633742016592,23.7650709067609,1.6975,19.21979874,0.077485425,0.91927,0.632098
"478","Czech Republic",2011,4.10933e+11,"CZE",4.03e+12,0.101968486352357,-2.28309147076484,26.7416960211223,1.03825,14.31395809,0.075614575,1.69489,1.22521
"479","Dominican Republic",2011,78220539342.12,"DOM",2.21e+12,0.0353939092045792,-3.34121553001362,25.0827981014446,7.87416666666667,12.29762551,0.130611875,-0.26414,-0.298194
"480","Georgia",2011,1753584471.65,"GEO",24343900000,0.0720338348272052,-2.63061934219211,21.2849277995522,11.5377973597106,23.83348601,0,-0.152888,-0.056751
"481","Ghana",2011,4244268198.16,"GHA",59816320900,0.0709550192037973,-2.64570913504812,22.1688352503669,8.90833333333333,14.86579036,0.461196325,-1.05444,-1.20491
